INDEX,TRACK ID,VALID,UTC DATE,UTC TIME,LOCAL DATE,LOCAL TIME,MS,LATITUDE,N/S,LONGITUDE,E/W,ALTITUDE,SPEED,HEADING,G-X,G-Y,G-Z
477,1,FIXED,2018/3/22,0:55:10,2018/3/21,21:55:10,0,26.316510,S,48.833537,W,3.009764,4.068301,89.488443,0.000000,0.000000,0.000000
478,1,FIXED,2018/3/22,0:55:15,2018/3/21,21:55:15,0,26.316510,S,48.833519,W,2.527893,1.939543,274.129205,0.000000,0.000000,0.000000
479,1,FIXED,2018/3/22,0:55:20,2018/3/21,21:55:20,0,26.316506,S,48.833581,W,2.313513,7.323547,247.711786,0.000000,0.000000,0.000000
480,1,FIXED,2018/3/22,0:55:25,2018/3/21,21:55:25,0,26.316537,S,48.833665,W,0.114424,3.675070,247.412696,0.000000,0.000000,0.000000
481,1,FIXED,2018/3/22,0:55:30,2018/3/21,21:55:30,0,26.316548,S,48.833694,W,-1.834545,0.250299,136.264816,0.000000,0.000000,0.000000
482,1,FIXED,2018/3/22,0:55:35,2018/3/21,21:55:35,0,26.316581,S,48.833658,W,-2.257493,4.698045,127.721186,0.000000,0.000000,0.000000
483,1,FIXED,2018/3/22,0:55:40,2018/3/21,21:55:40,0,26.316654,S,48.833552,W,-2.197213,15.526411,147.180155,0.000000,0.000000,0.000000
484,1,FIXED,2018/3/22,0:55:45,2018/3/21,21:55:45,0,26.316780,S,48.833461,W,-2.955109,10.648306,127.173748,0.000000,0.000000,0.000000
485,1,FIXED,2018/3/22,0:55:50,2018/3/21,21:55:50,0,26.316848,S,48.833362,W,-0.447690,5.159810,250.584977,0.000000,0.000000,0.000000
486,1,FIXED,2018/3/22,0:55:55,2018/3/21,21:55:55,0,26.316862,S,48.833408,W,-0.882885,3.061049,56.130816,0.000000,0.000000,0.000000
487,1,FIXED,2018/3/22,0:56:0,2018/3/21,21:56:0,0,26.316847,S,48.833382,W,-1.093708,14.018889,274.306391,0.000000,0.000000,0.000000
488,1,FIXED,2018/3/22,0:56:5,2018/3/21,21:56:5,0,26.316844,S,48.833427,W,0.632110,6.523564,60.388221,0.000000,0.000000,0.000000
489,1,FIXED,2018/3/22,0:56:10,2018/3/21,21:56:10,0,26.316823,S,48.833386,W,1.207099,0.922702,218.378826,0.000000,0.000000,0.000000
490,1,FIXED,2018/3/22,0:56:15,2018/3/21,21:56:15,0,26.316829,S,48.833391,W,2.554832,1.089044,192.620543,0.000000,0.000000,0.000000
491,1,FIXED,2018/3/22,0:56:20,2018/3/21,21:56:20,0,26.316851,S,48.833397,W,2.725383,0.519596,335.234688,0.000000,0.000000,0.000000
492,1,FIXED,2018/3/22,0:56:25,2018/3/21,21:56:25,0,26.316751,S,48.833448,W,2.576916,18.743208,357.298297,0.000000,0.000000,0.000000
493,1,FIXED,2018/3/22,0:56:30,2018/3/21,21:56:30,0,26.316515,S,48.833460,W,1.909185,22.786030,337.640442,0.000000,0.000000,0.000000
494,1,FIXED,2018/3/22,0:56:35,2018/3/21,21:56:35,0,26.316434,S,48.833497,W,3.116369,5.279120,195.585105,0.000000,0.000000,0.000000
495,1,FIXED,2018/3/22,0:56:40,2018/3/21,21:56:40,0,26.316474,S,48.833510,W,4.635775,2.163598,232.659150,0.000000,0.000000,0.000000
496,1,FIXED,2018/3/22,0:56:45,2018/3/21,21:56:45,0,26.316511,S,48.833564,W,6.793742,2.416336,218.874299,0.000000,0.000000,0.000000
497,1,FIXED,2018/3/22,0:56:50,2018/3/21,21:56:50,0,26.316555,S,48.833604,W,7.937508,0.375554,329.766643,0.000000,0.000000,0.000000
498,1,FIXED,2018/3/22,0:56:55,2018/3/21,21:56:55,0,26.316551,S,48.833607,W,8.015820,0.167988,110.911549,0.000000,0.000000,0.000000
499,1,FIXED,2018/3/22,0:57:0,2018/3/21,21:57:0,0,26.316562,S,48.833576,W,7.963956,1.891930,29.915302,0.000000,0.000000,0.000000
500,1,FIXED,2018/3/22,0:57:5,2018/3/21,21:57:5,0,26.316551,S,48.833569,W,8.056327,0.592247,71.109168,0.000000,0.000000,0.000000
501,1,FIXED,2018/3/22,0:57:10,2018/3/21,21:57:10,0,26.316551,S,48.833567,W,7.988344,0.780516,82.467650,0.000000,0.000000,0.000000
502,1,FIXED,2018/3/22,0:57:15,2018/3/21,21:57:15,0,26.316548,S,48.833539,W,8.299456,1.378578,98.037814,0.000000,0.000000,0.000000
503,1,FIXED,2018/3/22,0:57:20,2018/3/21,21:57:20,0,26.316556,S,48.833471,W,9.049903,5.489372,132.135283,0.000000,0.000000,0.000000
504,1,FIXED,2018/3/22,0:57:25,2018/3/21,21:57:25,0,26.316577,S,48.833446,W,8.989876,2.409195,269.678152,0.000000,0.000000,0.000000
505,1,FIXED,2018/3/22,0:57:30,2018/3/21,21:57:30,0,26.316577,S,48.833479,W,8.798747,4.698979,168.449155,0.000000,0.000000,0.000000
506,1,FIXED,2018/3/22,0:57:35,2018/3/21,21:57:35,0,26.316657,S,48.833461,W,7.472382,6.676418,140.637774,0.000000,0.000000,0.000000
507,1,FIXED,2018/3/22,0:57:40,2018/3/21,21:57:40,0,26.316732,S,48.833392,W,6.808550,3.670844,228.103352,0.000000,0.000000,0.000000
508,1,FIXED,2018/3/22,0:57:45,2018/3/21,21:57:45,0,26.316790,S,48.833463,W,5.384258,5.538141,113.220139,0.000000,0.000000,0.000000
509,1,FIXED,2018/3/22,0:57:50,2018/3/21,21:57:50,0,26.316799,S,48.833441,W,3.890992,5.002152,71.824204,0.000000,0.000000,0.000000
510,1,FIXED,2018/3/22,0:57:55,2018/3/21,21:57:55,0,26.316783,S,48.833387,W,2.908499,0.435365,277.190414,0.000000,0.000000,0.000000
511,1,FIXED,2018/3/22,0:58:0,2018/3/21,21:58:0,0,26.316779,S,48.833419,W,2.596517,4.383227,235.717980,0.000000,0.000000,0.000000
512,1,FIXED,2018/3/22,0:58:5,2018/3/21,21:58:5,0,26.316811,S,48.833470,W,1.765647,3.756852,141.217805,0.000000,0.000000,0.000000
513,1,FIXED,2018/3/22,0:58:10,2018/3/21,21:58:10,0,26.316850,S,48.833434,W,1.402681,5.039354,103.030051,0.000000,0.000000,0.000000
514,1,FIXED,2018/3/22,0:58:15,2018/3/21,21:58:15,0,26.316861,S,48.833384,W,1.373204,4.237648,204.363334,0.000000,0.000000,0.000000
515,1,FIXED,2018/3/22,0:58:20,2018/3/21,21:58:20,0,26.316890,S,48.833399,W,1.019375,3.685758,193.272121,0.000000,0.000000,0.000000
516,1,FIXED,2018/3/22,0:58:25,2018/3/21,21:58:25,0,26.316895,S,48.833400,W,0.382485,2.994365,106.529656,0.000000,0.000000,0.000000
517,1,FIXED,2018/3/22,0:58:30,2018/3/21,21:58:30,0,26.316906,S,48.833361,W,-0.434675,0.592157,286.928550,0.000000,0.000000,0.000000
518,1,FIXED,2018/3/22,0:58:35,2018/3/21,21:58:35,0,26.316894,S,48.833404,W,-1.139633,5.138377,309.887015,0.000000,0.000000,0.000000
519,1,FIXED,2018/3/22,0:58:40,2018/3/21,21:58:40,0,26.316852,S,48.833459,W,-2.036155,4.120207,308.186084,0.000000,0.000000,0.000000
520,1,FIXED,2018/3/22,0:58:45,2018/3/21,21:58:45,0,26.316810,S,48.833520,W,-2.738124,4.364111,289.064015,0.000000,0.000000,0.000000
521,1,FIXED,2018/3/22,0:58:50,2018/3/21,21:58:50,0,26.316788,S,48.833589,W,-3.855437,5.924177,315.102498,0.000000,0.000000,0.000000
522,1,FIXED,2018/3/22,0:58:55,2018/3/21,21:58:55,0,26.316736,S,48.833647,W,-2.423792,4.782955,303.059260,0.000000,0.000000,0.000000
523,1,FIXED,2018/3/22,0:59:0,2018/3/21,21:59:0,0,26.316712,S,48.833689,W,-2.496096,7.867048,97.298506,0.000000,0.000000,0.000000
524,1,FIXED,2018/3/22,0:59:5,2018/3/21,21:59:5,0,26.316726,S,48.833559,W,1.690622,6.874013,336.498739,0.000000,0.000000,0.000000
525,1,FIXED,2018/3/22,0:59:10,2018/3/21,21:59:10,0,26.316658,S,48.833593,W,1.798383,0.147778,105.696806,0.000000,0.000000,0.000000
526,1,FIXED,2018/3/22,0:59:15,2018/3/21,21:59:15,0,26.316675,S,48.833523,W,2.259534,5.819673,172.024758,0.000000,0.000000,0.000000
527,1,FIXED,2018/3/22,0:59:20,2018/3/21,21:59:20,0,26.316704,S,48.833518,W,2.462813,3.320335,175.373871,0.000000,0.000000,0.000000
528,1,FIXED,2018/3/22,0:59:25,2018/3/21,21:59:25,0,26.316748,S,48.833514,W,2.447839,6.789405,135.632403,0.000000,0.000000,0.000000
529,1,FIXED,2018/3/22,0:59:30,2018/3/21,21:59:30,0,26.316796,S,48.833462,W,2.585987,5.774024,130.561084,0.000000,0.000000,0.000000
530,1,FIXED,2018/3/22,0:59:35,2018/3/21,21:59:35,0,26.316833,S,48.833414,W,2.590539,2.441912,301.442664,0.000000,0.000000,0.000000
531,1,FIXED,2018/3/22,0:59:40,2018/3/21,21:59:40,0,26.316823,S,48.833432,W,2.484924,4.180981,295.229205,0.000000,0.000000,0.000000
532,1,FIXED,2018/3/22,0:59:45,2018/3/21,21:59:45,0,26.316800,S,48.833486,W,2.183052,1.863826,59.170564,0.000000,0.000000,0.000000
533,1,FIXED,2018/3/22,0:59:50,2018/3/21,21:59:50,0,26.316779,S,48.833447,W,2.104593,3.852512,56.653389,0.000000,0.000000,0.000000
534,1,FIXED,2018/3/22,0:59:55,2018/3/21,21:59:55,0,26.316754,S,48.833405,W,2.118210,1.881099,104.457316,0.000000,0.000000,0.000000
535,1,FIXED,2018/3/22,1:0:0,2018/3/21,22:0:0,0,26.316757,S,48.833394,W,3.338579,0.573035,342.311338,0.000000,0.000000,0.000000
536,1,FIXED,2018/3/22,1:0:5,2018/3/21,22:0:5,0,26.316741,S,48.833400,W,3.444515,0.347975,308.822138,0.000000,0.000000,0.000000
537,1,FIXED,2018/3/22,1:0:10,2018/3/21,22:0:10,0,26.316686,S,48.833477,W,3.645310,17.243786,341.115942,0.000000,0.000000,0.000000
538,1,FIXED,2018/3/22,1:0:15,2018/3/21,22:0:15,0,26.316578,S,48.833518,W,2.854247,6.306464,0.787334,0.000000,0.000000,0.000000
539,1,FIXED,2018/3/22,1:0:20,2018/3/21,22:0:20,0,26.316442,S,48.833516,W,4.132837,6.513638,169.052021,0.000000,0.000000,0.000000
540,1,FIXED,2018/3/22,1:0:25,2018/3/21,22:0:25,0,26.316508,S,48.833502,W,4.268050,7.453610,131.272165,0.000000,0.000000,0.000000
541,1,FIXED,2018/3/22,1:0:30,2018/3/21,22:0:30,0,26.316537,S,48.833465,W,5.474513,2.903596,142.548172,0.000000,0.000000,0.000000
542,1,FIXED,2018/3/22,1:0:35,2018/3/21,22:0:35,0,26.316596,S,48.833414,W,5.414919,7.245753,135.200060,0.000000,0.000000,0.000000
543,1,FIXED,2018/3/22,1:0:40,2018/3/21,22:0:40,0,26.316653,S,48.833351,W,4.946662,4.529707,149.748290,0.000000,0.000000,0.000000
544,1,FIXED,2018/3/22,1:0:45,2018/3/21,22:0:45,0,26.316735,S,48.833298,W,4.053943,3.445384,220.458265,0.000000,0.000000,0.000000
545,1,FIXED,2018/3/22,1:0:50,2018/3/21,22:0:50,0,26.316784,S,48.833344,W,3.225727,4.466035,241.964734,0.000000,0.000000,0.000000
546,1,FIXED,2018/3/22,1:0:55,2018/3/21,22:0:55,0,26.316813,S,48.833407,W,3.259848,4.863599,241.163084,0.000000,0.000000,0.000000
547,1,FIXED,2018/3/22,1:1:0,2018/3/21,22:1:0,0,26.316822,S,48.833424,W,3.167308,1.025653,334.714341,0.000000,0.000000,0.000000
548,1,FIXED,2018/3/22,1:1:5,2018/3/21,22:1:5,0,26.316702,S,48.833487,W,2.187765,8.022288,307.109123,0.000000,0.000000,0.000000
549,1,FIXED,2018/3/22,1:1:10,2018/3/21,22:1:10,0,26.316662,S,48.833546,W,0.369825,4.551771,202.759822,0.000000,0.000000,0.000000
550,1,FIXED,2018/3/22,1:1:15,2018/3/21,22:1:15,0,26.316708,S,48.833567,W,1.545228,7.275204,166.253004,0.000000,0.000000,0.000000
551,1,FIXED,2018/3/22,1:1:20,2018/3/21,22:1:20,0,26.316784,S,48.833547,W,3.161887,9.643088,137.922254,0.000000,0.000000,0.000000
552,1,FIXED,2018/3/22,1:1:25,2018/3/21,22:1:25,0,26.316876,S,48.833454,W,4.955406,6.864055,93.627563,0.000000,0.000000,0.000000
553,1,FIXED,2018/3/22,1:1:30,2018/3/21,22:1:30,0,26.316881,S,48.833358,W,6.397153,4.273483,60.019959,0.000000,0.000000,0.000000
554,1,FIXED,2018/3/22,1:1:35,2018/3/21,22:1:35,0,26.316843,S,48.833283,W,4.999792,0.788093,298.192338,0.000000,0.000000,0.000000
555,1,FIXED,2018/3/22,1:1:40,2018/3/21,22:1:40,0,26.316823,S,48.833324,W,5.406734,5.683822,115.232631,0.000000,0.000000,0.000000
556,1,FIXED,2018/3/22,1:1:45,2018/3/21,22:1:45,0,26.316836,S,48.833294,W,5.120802,5.302436,285.643108,0.000000,0.000000,0.000000
557,1,FIXED,2018/3/22,1:1:50,2018/3/21,22:1:50,0,26.316834,S,48.833300,W,4.901258,4.174407,236.090273,0.000000,0.000000,0.000000
558,1,FIXED,2018/3/22,1:1:55,2018/3/21,22:1:55,0,26.316859,S,48.833341,W,4.606386,0.642791,310.433744,0.000000,0.000000,0.000000
559,1,FIXED,2018/3/22,1:2:0,2018/3/21,22:2:0,0,26.316834,S,48.833373,W,4.769949,4.649918,298.650126,0.000000,0.000000,0.000000
560,1,FIXED,2018/3/22,1:2:5,2018/3/21,22:2:5,0,26.316773,S,48.833497,W,4.439107,4.531315,345.584887,0.000000,0.000000,0.000000
561,1,FIXED,2018/3/22,1:2:10,2018/3/21,22:2:10,0,26.316749,S,48.833504,W,3.556837,2.348154,59.666931,0.000000,0.000000,0.000000
562,1,FIXED,2018/3/22,1:2:15,2018/3/21,22:2:15,0,26.316670,S,48.833354,W,2.905262,10.006693,219.405149,0.000000,0.000000,0.000000
563,1,FIXED,2018/3/22,1:2:20,2018/3/21,22:2:20,0,26.316691,S,48.833373,W,2.768380,2.593724,318.575717,0.000000,0.000000,0.000000
564,1,FIXED,2018/3/22,1:2:25,2018/3/21,22:2:25,0,26.316668,S,48.833396,W,2.734942,0.935214,29.488176,0.000000,0.000000,0.000000
565,1,FIXED,2018/3/22,1:2:30,2018/3/21,22:2:30,0,26.316662,S,48.833393,W,2.602488,1.411730,22.616397,0.000000,0.000000,0.000000
566,1,FIXED,2018/3/22,1:2:35,2018/3/21,22:2:35,0,26.316634,S,48.833379,W,3.468004,2.418159,15.768229,0.000000,0.000000,0.000000
567,1,FIXED,2018/3/22,1:2:40,2018/3/21,22:2:40,0,26.316617,S,48.833374,W,3.352636,0.220901,143.485844,0.000000,0.000000,0.000000
568,1,FIXED,2018/3/22,1:2:45,2018/3/21,22:2:45,0,26.316639,S,48.833356,W,3.609373,1.133690,14.660497,0.000000,0.000000,0.000000
569,1,FIXED,2018/3/22,1:2:50,2018/3/21,22:2:50,0,26.316623,S,48.833351,W,4.738598,0.037353,283.543895,0.000000,0.000000,0.000000
570,1,FIXED,2018/3/22,1:2:55,2018/3/21,22:2:55,0,26.316623,S,48.833353,W,4.637612,2.236311,231.303272,0.000000,0.000000,0.000000
571,1,FIXED,2018/3/22,1:3:0,2018/3/21,22:3:0,0,26.316644,S,48.833383,W,4.510267,2.622544,276.095311,0.000000,0.000000,0.000000
572,1,FIXED,2018/3/22,1:3:5,2018/3/21,22:3:5,0,26.316642,S,48.833402,W,4.064152,1.540659,44.801204,0.000000,0.000000,0.000000
573,1,FIXED,2018/3/22,1:3:10,2018/3/21,22:3:10,0,26.316622,S,48.833380,W,4.043704,0.344473,207.918716,0.000000,0.000000,0.000000
574,1,FIXED,2018/3/22,1:3:15,2018/3/21,22:3:15,0,26.316624,S,48.833381,W,3.612892,0.471198,142.040201,0.000000,0.000000,0.000000
575,1,FIXED,2018/3/22,1:3:20,2018/3/21,22:3:20,0,26.316659,S,48.833351,W,3.968257,5.458622,147.620015,0.000000,0.000000,0.000000
576,1,FIXED,2018/3/22,1:3:25,2018/3/21,22:3:25,0,26.316706,S,48.833318,W,3.923866,3.402267,164.560947,0.000000,0.000000,0.000000
577,1,FIXED,2018/3/22,1:3:30,2018/3/21,22:3:30,0,26.316752,S,48.833303,W,3.566962,3.177106,185.029782,0.000000,0.000000,0.000000
578,1,FIXED,2018/3/22,1:3:35,2018/3/21,22:3:35,0,26.316785,S,48.833307,W,3.270400,0.248287,290.474615,0.000000,0.000000,0.000000
579,1,FIXED,2018/3/22,1:3:40,2018/3/21,22:3:40,0,26.316772,S,48.833348,W,3.362972,2.232974,154.442899,0.000000,0.000000,0.000000
580,1,FIXED,2018/3/22,1:3:45,2018/3/21,22:3:45,0,26.316887,S,48.833287,W,3.625553,12.166621,167.467337,0.000000,0.000000,0.000000
581,1,FIXED,2018/3/22,1:3:50,2018/3/21,22:3:50,0,26.316918,S,48.833279,W,3.061340,13.510236,212.285160,0.000000,0.000000,0.000000
582,1,FIXED,2018/3/22,1:3:55,2018/3/21,22:3:55,0,26.316957,S,48.833307,W,2.838020,7.994575,318.570319,0.000000,0.000000,0.000000
583,1,FIXED,2018/3/22,1:4:0,2018/3/21,22:4:0,0,26.316936,S,48.833327,W,2.224361,7.564276,266.951816,0.000000,0.000000,0.000000
584,1,FIXED,2018/3/22,1:4:5,2018/3/21,22:4:5,0,26.316940,S,48.833401,W,1.394784,3.922011,88.218917,0.000000,0.000000,0.000000
585,1,FIXED,2018/3/22,1:4:10,2018/3/21,22:4:10,0,26.316939,S,48.833371,W,1.946062,4.978804,84.209702,0.000000,0.000000,0.000000
586,1,FIXED,2018/3/22,1:4:15,2018/3/21,22:4:15,0,26.316935,S,48.833322,W,2.054397,3.593197,64.062589,0.000000,0.000000,0.000000
587,1,FIXED,2018/3/22,1:4:20,2018/3/21,22:4:20,0,26.316924,S,48.833296,W,2.059584,0.913857,169.985958,0.000000,0.000000,0.000000
588,1,FIXED,2018/3/22,1:4:25,2018/3/21,22:4:25,0,26.316937,S,48.833294,W,2.582507,2.994826,183.420985,0.000000,0.000000,0.000000
589,1,FIXED,2018/3/22,1:4:30,2018/3/21,22:4:30,0,26.316994,S,48.833298,W,2.248771,5.397399,190.265566,0.000000,0.000000,0.000000
590,1,FIXED,2018/3/22,1:4:35,2018/3/21,22:4:35,0,26.317057,S,48.833310,W,1.835560,4.638647,203.696523,0.000000,0.000000,0.000000
591,1,FIXED,2018/3/22,1:4:40,2018/3/21,22:4:40,0,26.317111,S,48.833337,W,1.433517,4.574540,235.355528,0.000000,0.000000,0.000000
592,1,FIXED,2018/3/22,1:4:45,2018/3/21,22:4:45,0,26.317130,S,48.833367,W,0.865490,1.891999,163.444013,0.000000,0.000000,0.000000
593,1,FIXED,2018/3/22,1:4:50,2018/3/21,22:4:50,0,26.317133,S,48.833366,W,1.074778,1.222763,230.037012,0.000000,0.000000,0.000000
594,1,FIXED,2018/3/22,1:4:55,2018/3/21,22:4:55,0,26.317135,S,48.833369,W,1.777414,1.698415,169.816688,0.000000,0.000000,0.000000
595,1,FIXED,2018/3/22,1:5:0,2018/3/21,22:5:0,0,26.317164,S,48.833363,W,3.667892,4.054932,354.779381,0.000000,0.000000,0.000000
596,1,FIXED,2018/3/22,1:5:5,2018/3/21,22:5:5,0,26.317047,S,48.833375,W,3.414976,15.186889,348.182416,0.000000,0.000000,0.000000
597,1,FIXED,2018/3/22,1:5:10,2018/3/21,22:5:10,0,26.316867,S,48.833417,W,3.172530,11.926497,311.378847,0.000000,0.000000,0.000000
598,1,FIXED,2018/3/22,1:5:15,2018/3/21,22:5:15,0,26.316832,S,48.833461,W,5.317222,6.456255,32.159822,0.000000,0.000000,0.000000
599,1,FIXED,2018/3/22,1:5:20,2018/3/21,22:5:20,0,26.316781,S,48.833425,W,6.250386,11.535859,6.888984,0.000000,0.000000,0.000000
600,1,FIXED,2018/3/22,1:5:25,2018/3/21,22:5:25,0,26.316637,S,48.833406,W,7.302662,5.697487,266.231374,0.000000,0.000000,0.000000
601,1,FIXED,2018/3/22,1:5:30,2018/3/21,22:5:30,0,26.316639,S,48.833441,W,7.535101,4.614538,305.382458,0.000000,0.000000,0.000000
602,1,FIXED,2018/3/22,1:5:35,2018/3/21,22:5:35,0,26.316582,S,48.833530,W,6.230898,21.712374,351.878112,0.000000,0.000000,0.000000
603,1,FIXED,2018/3/22,1:5:40,2018/3/21,22:5:40,0,26.316527,S,48.833538,W,6.025993,6.068227,160.415611,0.000000,0.000000,0.000000
604,1,FIXED,2018/3/22,1:5:45,2018/3/21,22:5:45,0,26.316579,S,48.833518,W,5.366402,4.594490,151.441775,0.000000,0.000000,0.000000
605,1,FIXED,2018/3/22,1:5:50,2018/3/21,22:5:50,0,26.316676,S,48.833459,W,5.136943,10.104033,148.724039,0.000000,0.000000,0.000000
606,1,FIXED,2018/3/22,1:5:55,2018/3/21,22:5:55,0,26.316732,S,48.833421,W,4.974223,5.463825,212.060764,0.000000,0.000000,0.000000
607,1,FIXED,2018/3/22,1:6:0,2018/3/21,22:6:0,0,26.316788,S,48.833460,W,4.543490,3.020048,36.279558,0.000000,0.000000,0.000000
608,1,FIXED,2018/3/22,1:6:5,2018/3/21,22:6:5,0,26.316770,S,48.833445,W,4.969159,6.107120,80.507065,0.000000,0.000000,0.000000
609,1,FIXED,2018/3/22,1:6:10,2018/3/21,22:6:10,0,26.316748,S,48.833299,W,4.589842,15.859231,71.112731,0.000000,0.000000,0.000000
610,1,FIXED,2018/3/22,1:6:15,2018/3/21,22:6:15,0,26.316729,S,48.833239,W,4.696167,2.434636,196.561646,0.000000,0.000000,0.000000
611,1,FIXED,2018/3/22,1:6:20,2018/3/21,22:6:20,0,26.316775,S,48.833254,W,4.667265,4.883772,187.207468,0.000000,0.000000,0.000000
612,1,FIXED,2018/3/22,1:6:25,2018/3/21,22:6:25,0,26.316817,S,48.833260,W,4.431858,4.321537,256.886154,0.000000,0.000000,0.000000
613,1,FIXED,2018/3/22,1:6:30,2018/3/21,22:6:30,0,26.316824,S,48.833293,W,3.918548,0.656956,315.294039,0.000000,0.000000,0.000000
614,1,FIXED,2018/3/22,1:6:35,2018/3/21,22:6:35,0,26.316818,S,48.833299,W,3.594529,0.359280,300.945212,0.000000,0.000000,0.000000
615,1,FIXED,2018/3/22,1:6:40,2018/3/21,22:6:40,0,26.316792,S,48.833348,W,3.315498,4.819605,280.497843,0.000000,0.000000,0.000000
616,1,FIXED,2018/3/22,1:6:45,2018/3/21,22:6:45,0,26.316781,S,48.833414,W,2.746472,2.308116,273.704881,0.000000,0.000000,0.000000
617,1,FIXED,2018/3/22,1:6:50,2018/3/21,22:6:50,0,26.316777,S,48.833475,W,1.327507,3.575820,221.197620,0.000000,0.000000,0.000000
618,1,FIXED,2018/3/22,1:6:55,2018/3/21,22:6:55,0,26.316797,S,48.833494,W,0.182501,2.351858,257.124260,0.000000,0.000000,0.000000
619,1,FIXED,2018/3/22,1:7:0,2018/3/21,22:7:0,0,26.316805,S,48.833534,W,-0.510816,3.013434,283.384202,0.000000,0.000000,0.000000
620,1,FIXED,2018/3/22,1:7:5,2018/3/21,22:7:5,0,26.316797,S,48.833571,W,-1.486620,2.163325,318.240192,0.000000,0.000000,0.000000
621,1,FIXED,2018/3/22,1:7:10,2018/3/21,22:7:10,0,26.316761,S,48.833606,W,-3.182332,3.693480,278.230791,0.000000,0.000000,0.000000
622,1,FIXED,2018/3/22,1:7:15,2018/3/21,22:7:15,0,26.316756,S,48.833648,W,-2.550123,0.619403,250.421042,0.000000,0.000000,0.000000
623,1,FIXED,2018/3/22,1:7:20,2018/3/21,22:7:20,0,26.316761,S,48.833664,W,-0.854428,1.923759,296.052821,0.000000,0.000000,0.000000
624,1,FIXED,2018/3/22,1:7:25,2018/3/21,22:7:25,0,26.316755,S,48.833678,W,-0.135996,2.335576,256.630784,0.000000,0.000000,0.000000
625,1,FIXED,2018/3/22,1:7:30,2018/3/21,22:7:30,0,26.316761,S,48.833704,W,1.504926,0.214387,323.236209,0.000000,0.000000,0.000000
626,1,FIXED,2018/3/22,1:7:35,2018/3/21,22:7:35,0,26.316743,S,48.833719,W,1.779650,3.267936,343.270839,0.000000,0.000000,0.000000
627,1,FIXED,2018/3/22,1:7:40,2018/3/21,22:7:40,0,26.316710,S,48.833730,W,2.043647,1.269870,213.898752,0.000000,0.000000,0.000000
628,1,FIXED,2018/3/22,1:7:45,2018/3/21,22:7:45,0,26.316744,S,48.833756,W,3.949206,5.191027,277.457728,0.000000,0.000000,0.000000
629,1,FIXED,2018/3/22,1:7:50,2018/3/21,22:7:50,0,26.316742,S,48.833772,W,5.198368,9.382115,66.503871,0.000000,0.000000,0.000000
630,1,FIXED,2018/3/22,1:7:55,2018/3/21,22:7:55,0,26.316674,S,48.833595,W,7.002254,13.461532,65.720164,0.000000,0.000000,0.000000
631,1,FIXED,2018/3/22,1:8:0,2018/3/21,22:8:0,0,26.316620,S,48.833463,W,7.594612,5.428654,200.255977,0.000000,0.000000,0.000000
632,1,FIXED,2018/3/22,1:8:5,2018/3/21,22:8:5,0,26.316647,S,48.833474,W,6.557932,4.970353,338.144976,0.000000,0.000000,0.000000
633,1,FIXED,2018/3/22,1:8:10,2018/3/21,22:8:10,0,26.316555,S,48.833515,W,5.387032,14.306021,326.970483,0.000000,0.000000,0.000000
634,1,FIXED,2018/3/22,1:8:15,2018/3/21,22:8:15,0,26.316518,S,48.833542,W,5.991853,3.205579,30.494520,0.000000,0.000000,0.000000
635,1,FIXED,2018/3/22,1:8:20,2018/3/21,22:8:20,0,26.316497,S,48.833528,W,6.564115,5.853083,152.137353,0.000000,0.000000,0.000000
636,1,FIXED,2018/3/22,1:8:25,2018/3/21,22:8:25,0,26.316559,S,48.833492,W,6.384713,5.114013,200.893504,0.000000,0.000000,0.000000
637,1,FIXED,2018/3/22,1:8:30,2018/3/21,22:8:30,0,26.316584,S,48.833503,W,6.127219,4.580066,330.652853,0.000000,0.000000,0.000000
638,1,FIXED,2018/3/22,1:8:35,2018/3/21,22:8:35,0,26.316534,S,48.833535,W,5.430152,8.592050,268.082390,0.000000,0.000000,0.000000
639,1,FIXED,2018/3/22,1:8:40,2018/3/21,22:8:40,0,26.316534,S,48.833551,W,4.334363,6.783730,66.793358,0.000000,0.000000,0.000000
640,1,FIXED,2018/3/22,1:8:45,2018/3/21,22:8:45,0,26.316499,S,48.833458,W,3.981096,10.045577,32.502880,0.000000,0.000000,0.000000
641,1,FIXED,2018/3/22,1:8:50,2018/3/21,22:8:50,0,26.316413,S,48.833398,W,4.452758,3.313035,169.790026,0.000000,0.000000,0.000000
642,1,FIXED,2018/3/22,1:8:55,2018/3/21,22:8:55,0,26.316471,S,48.833386,W,4.876706,6.114034,167.632242,0.000000,0.000000,0.000000
643,1,FIXED,2018/3/22,1:9:0,2018/3/21,22:9:0,0,26.316552,S,48.833366,W,5.470451,5.834702,179.000141,0.000000,0.000000,0.000000
644,1,FIXED,2018/3/22,1:9:5,2018/3/21,22:9:5,0,26.316625,S,48.833365,W,5.692490,8.989391,196.782645,0.000000,0.000000,0.000000
645,1,FIXED,2018/3/22,1:9:10,2018/3/21,22:9:10,0,26.316656,S,48.833376,W,5.372493,6.105998,5.982991,0.000000,0.000000,0.000000
646,1,FIXED,2018/3/22,1:9:15,2018/3/21,22:9:15,0,26.316626,S,48.833372,W,5.341497,4.812785,186.660105,0.000000,0.000000,0.000000
647,1,FIXED,2018/3/22,1:9:20,2018/3/21,22:9:20,0,26.316694,S,48.833381,W,5.616543,0.329646,319.675898,0.000000,0.000000,0.000000
